timestamp,left_eye_x,left_eye_y,right_eye_x,right_eye_y,imu_x,imu_y,left_eye_detected,right_eye_detected
-0.05902886390686035,-3.7319391685418295,5.3100654879372025,-0.3483112861822593,5.852769321737945,-10.31,-38.81,True,True
-0.028521060943603516,-3.6368739897310154,5.29864829747233,-0.27884499506972954,5.779731279474636,-10.31,-38.81,True,True
0.0019867420196533203,-3.7350776526638505,5.298116964025567,-0.042083126082030034,5.952591216044148,-10.31,-38.81,True,True
0.0019867420196533203,-3.487665237980366,5.2635586862147274,-0.12208019154669474,5.651452926672108,-10.31,-38.81,True,True
0.0019867420196533203,-3.4336017752447745,5.219595942862907,-0.06446792413151359,5.596630580464009,-10.31,-38.81,True,True
0.0019867420196533203,-3.5983394934392456,5.2420786748269705,-0.03353084082810734,5.790762511380362,-10.31,-38.81,True,True
0.0019867420196533203,-3.3412270282522853,5.108385809448447,0.013586814357462137,5.508766537881589,-10.373333333333333,-38.77,True,True
0.0019867420196533203,-3.277586096194614,5.070689648121022,0.038399757782542725,5.478871830954719,-10.436666666666667,-38.73,True,True
0.0019867420196533203,-3.439927479435277,5.163220307714902,0.001376062434342979,5.657791640269847,-10.5,-38.69,True,True
0.0019867420196533203,-3.123134020905749,5.008369928864071,0.062311991479866845,5.442591388017996,-10.5,-38.69,True,True
0.0019867420196533203,-3.040059783623887,4.961001163572836,0.06412648023808791,5.431639994196485,-10.5,-38.69,True,True
0.0019867420196533203,-3.2451911862946616,5.05906276909818,0.024497590901678447,5.564867445017724,-10.5,-38.69,True,True
0.03438067436218262,-2.8674611460093913,4.84276181274256,0.05258777621485033,5.421295969213998,-10.5,-38.69,True,True
0.06677460670471191,-2.7831829819008447,4.780807218281229,0.044350158074593964,5.41908444541986,-10.5,-38.69,True,True
0.09916853904724121,-3.0272156134800365,4.922222732574548,0.02848536621377209,5.506459099313485,-10.5,-38.69,True,True
0.09916853904724121,-2.6232835214942614,4.6538453194632226,0.020531346036526104,5.418925443027462,-10.5,-38.69,True,True
0.09916853904724121,-2.55227678360933,4.591455143303588,0.0025431086384346477,5.419321032230864,-10.5,-38.69,True,True
0.09916853904724121,-2.8112221843293446,4.765250499268809,0.00929214652331852,5.471888798935025,-10.5,-38.69,True,True
0.09916853904724121,-2.428339013320873,4.47672997044694,-0.018981502603251706,5.4208187313132745,-10.5,-38.69,True,True
0.09916853904724121,-2.3755977017620307,4.432268606713808,0.004091649865765032,5.421677181068685,-10.5,-38.69,True,True
0.09916853904724121,-2.6183365529683185,4.617713522805606,0.025463997671866467,5.452176758414442,-10.5,-38.69,True,True
0.09916853904724121,-2.2730098938223446,4.361894554203199,0.1050864481086029,5.423515590704746,-10.5,-38.69,True,True
0.09916853904724121,-2.20760306544873,4.328728094991,0.1701856710075086,5.424397860282215,-10.5,-38.69,True,True
0.09916853904724121,-2.4241169801033644,4.489391585873045,0.11328617583968206,5.441408257595057,-10.5,-38.69,True,True
0.09916853904724121,-2.0739026925931947,4.27139289800789,0.3211702875934555,5.426058107658669,-10.603333333333333,-38.69,True,True
0.09916853904724121,-2.0309482808105117,4.252180747592059,0.39863820451365867,5.4268056641602875,-10.706666666666667,-38.69,True,True
0.09916853904724121,-2.256039942245173,4.389343843214512,0.25894098304461527,5.4358442249053684,-10.81,-38.69,True,True
0.09916853904724121,-1.967521434683506,4.247960574393816,0.55101758047444,5.4281338539866155,-10.81,-38.69,True,True
0.09916853904724121,-1.9217394284873723,4.278245783093372,0.6194213643809336,5.428712698507634,-10.81,-38.69,True,True
0.09916853904724121,-2.1002553120948977,4.365657448058859,0.42841840805536757,5.433200418716776,-10.81,-38.69,True,True
0.09916853904724121,-1.8094756637872618,4.390978849716799,0.7400667909040705,5.429708475025051,-10.81,-38.69,True,True
0.09916853904724121,-1.7504313192407022,4.4607987662676285,0.7917181003786574,5.430133995281122,-10.81,-38.69,True,True
0.09916853904724121,-1.9359313205488609,4.4352295108264626,0.5920864344313232,5.432124759310907,-10.81,-38.69,True,True
0.09916853904724121,-1.6476503300447682,4.618474785308474,0.8557638409570384,5.449487716120792,-10.81,-38.69,True,True
0.09916853904724121,-1.6250463096855892,4.697460307259444,0.8462442012640028,5.487063333037187,-10.81,-38.69,True,True
0.09916853904724121,-1.8102121011902237,4.571755374828189,0.6788636826252539,5.47657010396706,-10.81,-38.69,True,True
0.13254404067993164,-1.7830907210153581,4.924929620726765,0.648043589037667,5.66265964058654,-10.81,-38.69,True,True
0.16591954231262207,-2.109418656274859,5.1426166569474026,0.36328630362855535,5.84532789194294,-10.81,-38.69,True,True
0.1992950439453125,-2.1263740918864427,4.91489533669399,0.389221289050678,5.722439212388432,-10.81,-38.69,True,True
0.1992950439453125,-3.1891568972414315,5.758881261525637,-0.5183968599353328,6.396472091953036,-10.81,-38.69,True,True
0.1992950439453125,-3.875038114206841,6.13044460304624,-1.0561773722438856,6.761015542740576,-10.81,-38.69,True,True
0.1992950439453125,-3.1391287466626654,5.566655323638194,-0.4299007618643311,6.307412818386304,-10.81,-38.69,True,True
0.1992950439453125,-5.456898246215878,6.956307846163889,-2.2631540189809756,7.618120358348624,-10.81,-38.69,True,True
0.1992950439453125,-6.270950666373477,7.366482229374404,-2.8698879144762794,8.06075693563711,-10.81,-38.69,True,True
0.1992950439453125,-4.723644443717518,6.449920575657336,-1.6494546670077006,7.189560874731212,-10.81,-38.69,True,True
0.1992950439453125,-7.866491566214918,8.157620215241765,-4.050558564706328,8.94331200968043,-10.81,-38.69,True,True
0.1992950439453125,-8.569171397118842,8.514887514041563,-4.5852070344269995,9.35234408693268,-10.81,-38.69,True,True
0.1992950439453125,-6.517569659035137,7.408600485428575,-3.0227651737585277,8.209688201240855,-10.81,-38.69,True,True
0.1992950439453125,-9.776542583301373,9.148327690890921,-5.531523750150135,10.09073570381962,-10.956666666666667,-38.69,True,True
0.1992950439453125,-10.273426700988264,9.420009536458021,-5.9315854832231025,10.404913625375576,-11.103333333333333,-38.69,True,True
0.1992950439453125,-8.190185729449977,8.309826645971839,-4.3268255574965835,9.198778103013789,-11.25,-38.69,True,True
0.1992950439453125,-11.036923739612872,9.861368555457942,-6.569913109593098,10.898270672089312,-11.25,-38.69,True,True
0.1992950439453125,-11.286868414610163,10.019117542471651,-6.79257641269139,11.052486774623953,-11.25,-38.69,True,True
0.1992950439453125,-9.49368898169563,9.039861126714246,-5.376457751457368,9.977291367119115,-11.25,-38.69,True,True
0.1992950439453125,-11.560185292507214,10.22358417560396,-7.071204638625879,11.21553732064212,-11.25,-38.69,True,True
0.1992950439453125,-11.620592711939473,10.285131525799953,-7.15347220137339,11.263914946718998,-11.25,-38.69,True,True
0.1992950439453125,-10.348279836361732,9.551738635394884,-6.104958143130853,10.502452476874563,-11.25,-38.69,True,True
0.1992950439453125,-11.603213849256685,10.342366988343931,-7.207811228351797,11.29062654865911,-11.25,-38.69,True,True
0.1992950439453125,-11.539735904626866,10.353567795584238,-7.183779694505546,11.265212168173116,-11.25,-38.69,True,True
0.1992950439453125,-10.784860815605615,9.872306109291632,-6.513220537519441,10.787051886144642,-11.25,-38.69,True,True
0.23282861709594727,-11.336214662984261,10.35029193224109,-7.075779253695519,11.175033614826305,-11.25,-38.69,True,True
0.26636219024658203,-11.229183040165347,10.344971631897247,-7.034275068285134,11.148460012502754,-11.25,-38.69,True,True
0.2998957633972168,-10.918371455769247,10.058262233217068,-6.708372951660131,10.92592320891843,-11.25,-38.69,True,True
0.2998957633972168,-11.012408993313356,10.329368180679348,-6.956643301174772,11.109027674864828,-11.25,-38.69,True,True
0.2998957633972168,-10.910497772061335,10.321486916619612,-6.900900253195947,11.072852457859904,-11.25,-38.69,True,True
0.2998957633972168,-10.876184374365002,10.16037839070065,-6.758572742569957,10.965835742176793,-11.25,-38.69,True,True
0.2998957633972168,-10.7230630469603,10.306028638719075,-6.76526462895109,10.998655521892864,-11.25,-38.69,True,True
0.2998957633972168,-10.640975656166336,10.298914951998777,-6.6950768532451335,10.991705397345479,-11.25,-38.69,True,True
0.2998957633972168,-10.752367256569698,10.21311166112644,-6.704467286268704,10.981443112674949,-11.25,-38.69,True,True
