timestamp,left_eye_x,left_eye_y,right_eye_x,right_eye_y,imu_x,imu_y,left_eye_detected,right_eye_detected
-0.05414191881815593,-9.217444728982391,-79.98179971594132,-8.066937041337184,-59.042594348222444,-9.06,-7.44,True,True
-0.023635466893514,-9.220845478021772,-79.97324610216305,-8.058135694029708,-59.039664718886684,-9.06,-7.44,True,True
0.00687098503112793,-8.887872610108339,-80.3054567317333,-7.773767115788827,-58.72730438615628,-9.06,-7.44,True,True
0.029898643493652344,-9.21435344927716,-79.97813242847867,-8.021427505646635,-59.02207123047151,-9.06,-7.44,True,True
0.05292630195617676,-9.210031370711116,-79.98257199351717,-8.000559718133585,-59.013082135821406,-9.06,-7.44,True,True
0.07595396041870117,-9.01472033247137,-80.17861103629711,-7.855466723502441,-58.83796855471095,-9.06,-7.44,True,True
0.07595396041870117,-9.199972045818296,-79.99427004707742,-7.957640240205058,-58.99529512580244,-9.06,-7.44,True,True
0.07595396041870117,-9.194971760118262,-80.00035465532093,-7.93943203353017,-58.98707309059987,-9.06,-7.44,True,True
0.07595396041870117,-9.084828623049146,-80.10980514892762,-7.882636640120744,-58.89450061360067,-9.06,-7.44,True,True
0.07595396041870117,-9.185286478928957,-80.012555927638,-7.907998900851152,-58.903341034403404,-9.06,-7.44,True,True
0.07595396041870117,-9.180858020157702,-80.01823348461483,-7.893254190939029,-58.759200088004356,-9.06,-7.44,True,True
0.07595396041870117,-9.121579446870307,-80.0753346848781,-7.881244938197177,-58.75545071325564,-9.06,-7.44,True,True
0.07595396041870117,-9.172875110170814,-80.02863342802613,-7.867301262811235,-58.30790970400739,-9.06,-7.44,True,True
0.07595396041870117,-9.169366302864011,-80.03324680228171,-7.857685823437252,-58.04230161181226,-9.06,-7.44,True,True
0.07595396041870117,-9.139419372394837,-80.06018845555509,-7.868871389794258,-58.353291062414456,-9.06,-7.44,True,True
0.07595396041870117,-9.16327788525478,-80.04132536718636,-7.849808124666403,-57.527111837056054,-9.06,-7.44,True,True
0.07595396041870117,-9.160662176583456,-80.04481556912903,-7.856176995866829,-57.37348236452235,-9.06,-7.44,True,True
